TimeLine,ChannelCode,RiskRating,Applications,Approvals,AvgApprovalAmount,Listings,AvgListingsAmount,Loans,AvgLoanAmount
9/7/2014,DirectToSite,C,25,25,19383.22471,12,12748.93767,9,11887.56816
9/7/2014,DirectToSite,D,23,23,14781.96604,17,13352.15581,11,13544.22334
9/7/2014,DirectToSite,E,8,8,6999.125234,1,3996.004995,0,NULL
9/7/2014,DirectToSite,HR,1,1,3996.004995,1,3996.004995,1,3996.004995
9/7/2014,DirectToSite,N/A,488,107,17097.03649,0,NULL,0,NULL
9/7/2014,Email,A,3,3,28323.89237,2,27486.25737,1,34965.03596
9/7/2014,Email,AA,1,1,17982.01898,1,17982.01898,1,17982.01898
9/7/2014,Email,C,4,4,16245.93877,4,10747.31342,3,10329.89037
9/7/2014,Email,D,3,3,19993.33589,2,14492.75412,2,14492.75412
9/7/2014,Email,E,1,1,24975.02597,0,NULL,0,NULL
9/7/2014,Email,HR,2,2,3998.001499,2,3623.188906,2,3623.188906
9/7/2014,Email,N/A,24,9,19286.74603,0,NULL,0,NULL
9/7/2014,OC,B,1,1,34965.03596,1,9290.71029,1,9990.010989
9/7/2014,OC,D,1,1,5994.006993,1,5994.006993,1,5994.006993
9/7/2014,OC,N/A,19,3,22325.8917,0,NULL,0,NULL
9/7/2014,Partner,A,55,55,22999.58184,42,14774.64825,29,12880.59036
9/7/2014,Partner,AA,35,35,25770.69229,24,14863.2974,15,14134.65776
9/7/2014,Partner,B,40,40,21099.47254,28,15231.59891,18,13921.44886
9/7/2014,Partner,C,53,53,17792.11715,39,12588.62673,29,11136.47912
9/7/2014,Partner,D,16,16,11936.75402,13,7614.798939,10,7349.265173
9/7/2014,Partner,E,15,15,11065.929,7,8427.367662,7,5713.469647
9/7/2014,Partner,HR,1,1,3996.004995,1,3996.004995,0,NULL
9/7/2014,Partner,N/A,1208,411,16652.02761,0,NULL,0,NULL
9/8/2014,Digital,A,16,16,23248.54703,14,11963.43125,13,12422.12145
9/8/2014,Digital,AA,1,1,19980.02098,1,15984.01698,1,15984.01698
9/8/2014,Digital,B,24,24,23665.68064,18,15971.33498,14,16177.41597
9/8/2014,Digital,C,27,27,22036.22092,18,13943.66985,16,13311.66808
9/8/2014,Digital,D,12,12,15915.34047,11,13453.32252,8,13248.34408
9/8/2014,Digital,E,9,9,7554.716254,5,7198.560488,5,5798.840432
9/8/2014,Digital,HR,3,3,3998.667444,3,3998.667444,3,3998.667444
9/8/2014,Digital,N/A,241,63,14333.10584,0,NULL,0,NULL
9/8/2014,Direct Mail,A,54,54,22166.2562,46,16230.08198,37,15664.44153
9/8/2014,Direct Mail,AA,17,17,22469.26657,13,14037.38182,7,15354.94944
9/8/2014,Direct Mail,B,78,78,21768.95169,57,19780.35475,42,18559.08195
9/8/2014,Direct Mail,C,60,60,18033.0328,36,14173.35632,27,12636.56905
9/8/2014,Direct Mail,D,20,20,13549.32258,12,14582.11824,9,13554.04966
9/8/2014,Direct Mail,E,11,11,8090.173711,8,7249.093988,7,6856.163548
9/8/2014,Direct Mail,N/A,460,185,18324.22528,0,NULL,0,NULL
9/8/2014,DirectToSite,A,37,37,21512.93211,15,11474.50177,11,12510.59004
9/8/2014,DirectToSite,AA,15,15,22198.52017,13,11729.70395,12,11707.18115
9/8/2014,DirectToSite,B,42,42,22356.61058,20,18374.08135,14,17391.61496
9/8/2014,DirectToSite,C,52,52,19288.09063,39,14935.5145,25,14499.42006
9/8/2014,DirectToSite,D,28,28,16735.11664,22,12431.25317,14,11713.44911
9/8/2014,DirectToSite,E,32,32,6593.543983,18,5535.803622,15,5342.977202
9/8/2014,DirectToSite,HR,3,3,3998.667444,3,3665.445185,2,3998.001499
9/8/2014,DirectToSite,N/A,871,180,16896.5728,0,NULL,0,NULL
9/8/2014,Email,A,4,4,26493.37691,4,15621.09498,2,14742.62919
9/8/2014,Email,B,5,5,20395.92102,2,11994.0035,2,11994.0035
9/8/2014,Email,C,7,7,19140.12298,6,7665.389268,5,8398.320536
9/8/2014,Email,D,5,5,15996.80084,5,7198.560488,3,8330.556814
9/8/2014,Email,E,2,2,6996.502249,2,5997.001999,2,5997.001999
9/8/2014,Email,N/A,43,13,16383.3552,0,NULL,0,NULL
9/8/2014,OC,A,4,4,26243.43939,2,15992.0045,2,15992.0045
9/8/2014,OC,AA,3,3,27324.22559,3,13162.27957,3,13162.27957
9/8/2014,OC,C,1,1,17982.01898,1,11488.51249,1,11488.51249
9/8/2014,OC,D,1,1,5994.006993,1,2497.503497,0,NULL
9/8/2014,OC,E,1,1,3996.004995,0,NULL,0,NULL
9/8/2014,OC,N/A,50,17,15704.95859,0,NULL,0,NULL
9/8/2014,Partner,A,91,91,21812.94712,57,12461.88665,40,11983.20044
9/8/2014,Partner,AA,29,29,25654.28782,23,11560.36698,18,11688.2396
9/8/2014,Partner,B,61,61,23163.55471,39,16106.51909,28,16309.07293
9/8/2014,Partner,C,70,70,16542.62083,45,12748.60561,31,12473.7912
9/8/2014,Partner,D,38,38,16841.66209,29,13102.99648,19,11067.83859
9/8/2014,Partner,E,25,25,7639.694452,17,6458.44368,10,5799.420158
9/8/2014,Partner,HR,3,3,5998.001,3,5998.001,3,3998.667444
9/8/2014,Partner,N/A,1959,621,18758.38711,0,NULL,0,NULL
9/9/2014,Digital,A,13,13,22536.72802,9,13254.08299,6,13864.35611
9/9/2014,Digital,AA,8,8,28746.40682,5,14297.14077,3,16661.1133
9/9/2014,Digital,B,18,18,21498.80568,10,12998.70023,8,14248.2191
9/9/2014,Digital,C,25,25,19827.20695,18,16554.63591,12,15998.66686
9/9/2014,Digital,D,10,10,21297.87031,5,17996.40092,4,20494.87653
9/9/2014,Digital,E,9,9,4888.34585,5,4399.120376,3,3998.667444
9/9/2014,Digital,HR,2,2,3998.001499,1,3996.004995,0,NULL
9/9/2014,Digital,N/A,288,101,16134.49373,0,NULL,0,NULL
9/9/2014,Direct Mail,A,97,97,21247.20365,68,15683.5929,43,14782.37834
9/9/2014,Direct Mail,AA,20,20,26848.65762,16,17967.62709,11,17271.15726
9/9/2014,Direct Mail,B,85,85,22857.84874,61,17252.99587,42,17280.54096
9/9/2014,Direct Mail,C,76,76,17078.72266,53,13433.70882,34,12705.50869
9/9/2014,Direct Mail,D,29,29,14551.22241,22,12953.95668,15,12999.13346
9/9/2014,Direct Mail,E,4,4,8497.875781,1,7992.008991,1,7992.008991
9/9/2014,Direct Mail,N/A,706,267,16580.46225,0,NULL,0,NULL
9/9/2014,DirectToSite,A,43,43,23397.13032,26,14045.61367,18,13843.67541
9/9/2014,DirectToSite,AA,11,11,27715.6623,9,14553.93856,9,10665.48172
9/9/2014,DirectToSite,B,56,56,22697.80899,29,12992.65546,19,12662.4915
9/9/2014,DirectToSite,C,50,50,19361.61279,34,13514.30843,27,12469.90856
9/9/2014,DirectToSite,D,23,23,14434.15508,17,12193.40045,10,13398.66023
9/9/2014,DirectToSite,E,24,24,7499.687555,20,5099.745063,15,4799.680088
9/9/2014,DirectToSite,HR,7,7,3999.428796,7,3713.755321,6,3666.055824
9/9/2014,DirectToSite,N/A,849,218,17723.3132,0,NULL,0,NULL
9/9/2014,Email,A,1,1,14985.01598,1,12487.51349,1,12487.51349
9/9/2014,Email,AA,1,1,24975.02597,0,NULL,0,NULL
9/9/2014,Email,B,7,7,22282.53121,6,12264.62273,6,12264.62273
9/9/2014,Email,C,5,5,24215.15717,5,18996.20096,5,15196.96081
9/9/2014,Email,D,3,3,13328.8907,3,9996.668111,2,9995.002999
9/9/2014,Email,E,2,2,3998.001499,2,2998.501249,1,3996.004995
9/9/2014,Email,N/A,29,14,16927.3624,0,NULL,0,NULL
9/9/2014,OC,AA,1,1,17982.01898,1,13736.26474,1,13736.26474
9/9/2014,OC,B,1,1,19980.02098,1,10489.51149,1,10489.51149
9/9/2014,OC,C,4,4,22494.37666,2,11559.22089,1,3126.874126
9/9/2014,OC,D,3,3,14328.55748,3,8997.001333,3,8997.001333
9/9/2014,OC,N/A,36,10,13798.62024,0,NULL,0,NULL
9/9/2014,Partner,A,101,101,21910.67416,68,13828.62018,49,13746.80111
9/9/2014,Partner,AA,41,41,24618.91176,31,11295.1518,17,12682.25404
9/9/2014,Partner,B,60,60,21932.9678,34,13049.61622,18,11704.90534
9/9/2014,Partner,C,90,90,18099.7989,64,13013.07794,47,12018.31878
9/9/2014,Partner,D,41,41,14999.63418,29,11009.62039,21,10810.19956
9/9/2014,Partner,E,33,33,7030.090028,24,6694.76276,13,6461.041535
9/9/2014,Partner,HR,3,3,5998.001,2,6996.502249,2,3998.001499
9/9/2014,Partner,N/A,2027,636,17727.95955,0,NULL,0,NULL
9/10/2014,Digital,A,14,14,21784.15835,9,16675.92501,6,14514.24779
9/10/2014,Digital,AA,7,7,26281.95986,4,13996.50112,1,5994.006993
9/10/2014,Digital,B,22,22,20544.52075,14,14356.11749,11,13089.71921
9/10/2014,Digital,C,16,16,21561.15249,11,12726.1159,9,13442.95089
9/10/2014,Digital,D,10,10,14798.52025,9,13442.95089,5,12197.56069
9/10/2014,Digital,E,12,12,4332.972336,9,3777.358182,8,3749.531434
9/10/2014,Digital,HR,3,3,3998.667444,3,3998.667444,1,3996.004995
9/10/2014,Digital,N/A,306,105,15942.70532,0,NULL,0,NULL
9/10/2014,Direct Mail,A,98,98,20571.21867,66,13298.28337,45,12799.71558
9/10/2014,Direct Mail,AA,24,24,25373.94279,16,14967.81457,10,15498.45025
9/10/2014,Direct Mail,B,109,109,20963.11044,70,16176.91177,55,16025.1632
9/10/2014,Direct Mail,C,121,121,17743.65502,85,15286.87899,58,15672.1436
9/10/2014,Direct Mail,D,26,26,13576.40095,16,12655.4591,9,13609.59904
9/10/2014,Direct Mail,E,8,8,8123.984627,4,8247.938265,2,6496.752124
9/10/2014,Direct Mail,N/A,834,325,17110.71659,0,NULL,0,NULL
9/10/2014,DirectToSite,A,42,42,23818.48054,31,16144.64053,21,16523.02276
9/10/2014,DirectToSite,AA,17,17,26939.59185,15,13065.79568,8,14373.20347
9/10/2014,DirectToSite,B,48,48,23430.76188,35,18053.76992,23,17268.81444
9/10/2014,DirectToSite,C,51,51,20695.67265,28,15242.31281,22,14212.99036
9/10/2014,DirectToSite,D,33,33,16666.16166,25,13364.26547,17,12005.17622
9/10/2014,DirectToSite,E,25,25,5639.774449,19,5115.520288,16,4449.721955
9/10/2014,DirectToSite,HR,2,2,3998.001499,1,3996.004995,1,3996.004995
9/10/2014,DirectToSite,N/A,935,204,18059.7154,0,NULL,0,NULL
9/10/2014,Email,A,3,3,16327.89104,1,9990.010989,1,9990.010989
9/10/2014,Email,AA,3,3,25691.43652,2,17041.47976,1,14085.91508
9/10/2014,Email,B,5,5,22995.40112,4,22244.43914,3,26657.78107
9/10/2014,Email,C,2,2,15492.25437,2,13993.004,2,13993.004
9/10/2014,Email,D,1,1,9990.010989,1,4995.005994,1,4995.005994
9/10/2014,Email,E,2,2,9495.252874,1,3996.004995,1,3996.004995
9/10/2014,Email,N/A,18,6,19996.66739,0,NULL,0,NULL
9/10/2014,OC,AA,1,1,17982.01898,1,9990.010989,1,9990.010989
9/10/2014,OC,B,5,5,25594.88122,4,21244.68908,3,23325.55848
9/10/2014,OC,C,3,3,12995.66844,3,12995.66844,1,24975.02597
9/10/2014,OC,D,1,1,24975.02597,1,24975.02597,1,24975.02597
9/10/2014,OC,E,1,1,24975.02597,1,24975.02597,1,9990.010989
9/10/2014,OC,N/A,45,17,14881.47762,0,NULL,0,NULL
9/10/2014,Partner,A,119,119,21003.3025,82,12240.89951,55,11384.37485
9/10/2014,Partner,AA,51,51,28234.74051,35,11347.19011,27,11568.51861
9/10/2014,Partner,B,90,90,21244.20841,58,13140.25622,39,13139.40671
9/10/2014,Partner,C,95,95,19105.06206,54,11705.33881,41,11543.62091
9/10/2014,Partner,D,41,41,13658.20348,27,11388.46713,21,9428.122518
9/10/2014,Partner,E,40,40,8274.793155,26,6622.822238,19,5904.952424
9/10/2014,Partner,HR,6,6,8498.583736,5,4799.040392,4,3124.219195
9/10/2014,Partner,N/A,2468,680,17917.62071,0,NULL,0,NULL
9/11/2014,Digital,A,16,16,25610.89938,9,16720.36452,6,16080.65339
9/11/2014,Digital,AA,5,5,21595.68106,2,11494.25337,2,11494.25337
9/11/2014,Digital,B,23,23,22129.47268,13,17383.27829,10,17398.26027
9/11/2014,Digital,C,25,25,19883.20471,17,14299.15893,13,12622.10607
9/11/2014,Digital,D,23,23,15390.63523,13,13806.63034,7,12498.21468
9/11/2014,Digital,E,12,12,6749.43763,8,5561.804899,7,4213.683902
9/11/2014,Digital,HR,3,3,3332.222926,3,3332.222926,2,2998.501249
9/11/2014,Digital,N/A,288,88,16065.72654,0,NULL,0,NULL
9/11/2014,Direct Mail,A,102,102,20303.72252,72,14440.07724,49,13621.77345
9/11/2014,Direct Mail,AA,48,48,27332.76392,32,16632.82401,27,15906.8183
9/11/2014,Direct Mail,B,110,110,20190.72555,81,16788.68163,55,17079.68948
9/11/2014,Direct Mail,C,113,113,19150.27302,69,16485.26834,44,15147.38304
9/11/2014,Direct Mail,D,33,33,13211.72089,25,9839.606456,15,9599.360109
9/11/2014,Direct Mail,E,11,11,8999.181983,9,7165.87057,7,7856.020711
9/11/2014,Direct Mail,N/A,819,333,16408.35914,0,NULL,0,NULL
9/11/2014,DirectToSite,A,35,35,24536.44184,26,13807.1613,18,14026.99856
9/11/2014,DirectToSite,AA,27,27,27643.42065,22,10858.64283,17,11069.99594
9/11/2014,DirectToSite,B,45,45,23243.92793,29,16102.89304,20,14599.27009
9/11/2014,DirectToSite,C,53,53,19856.22915,37,13442.87995,28,14317.34584
9/11/2014,DirectToSite,D,31,31,18667.1398,22,15258.17013,11,15879.9201
9/11/2014,DirectToSite,E,17,17,6705.487971,11,6181.25634,10,5799.420158
9/11/2014,DirectToSite,N/A,845,208,15942.71182,0,NULL,0,NULL
9/11/2014,Email,A,4,4,22744.31417,4,9222.694576,3,8963.679107
9/11/2014,Email,AA,2,2,34982.50925,1,19980.02098,1,19980.02098
9/11/2014,Email,B,5,5,23395.32114,5,14097.18076,5,14097.18076
9/11/2014,Email,C,3,3,23325.55848,3,22825.72509,1,24975.02597
9/11/2014,Email,HR,2,2,3998.001499,2,2998.501249,2,2998.501249
9/11/2014,Email,N/A,21,5,13197.36073,0,NULL,0,NULL
9/11/2014,OC,A,2,2,16991.50475,1,11888.11289,1,11888.11289
9/11/2014,OC,AA,1,1,27972.02897,1,21978.02298,0,NULL
9/11/2014,OC,B,2,2,14992.50425,2,13993.004,2,13993.004
9/11/2014,OC,C,1,1,29970.03097,1,14985.01598,1,14985.01598
9/11/2014,OC,D,1,1,14985.01598,1,8991.00999,1,9990.010989
9/11/2014,OC,N/A,31,7,17426.08213,0,NULL,0,NULL
9/11/2014,Partner,A,90,90,21429.7619,58,12065.30924,35,11156.82412
9/11/2014,Partner,AA,38,38,27841.37262,25,12587.83893,13,11435.70195
9/11/2014,Partner,B,61,61,21524.23732,35,14079.74061,20,13999.55007
9/11/2014,Partner,C,90,90,19233.11964,63,12576.78451,47,13043.33952
9/11/2014,Partner,D,42,42,15952.00117,28,12442.41281,19,11441.50313
9/11/2014,Partner,E,29,29,9034.17127,16,8530.716893,12,7749.354304
9/11/2014,Partner,HR,3,3,3998.667444,2,3998.001499,2,3998.001499
9/11/2014,Partner,N/A,1845,563,17442.24256,0,NULL,0,NULL
9/12/2014,Digital,A,12,12,21248.2294,9,13531.71881,8,13723.15973
9/12/2014,Digital,AA,2,2,26486.75712,1,12987.01399,1,12987.01399
9/12/2014,Digital,B,22,22,21121.76724,13,13229.75163,9,12665.25953
9/12/2014,Digital,C,16,16,20248.73452,13,14921.92916,10,12598.74023
9/12/2014,Digital,D,20,20,16799.16009,7,8427.367662,3,5998.001
9/12/2014,Digital,E,9,9,7665.815021,6,4665.889185,3,5998.001
9/12/2014,Digital,HR,1,1,3996.004995,1,3996.004995,1,3996.004995
9/12/2014,Digital,N/A,278,97,16845.18717,0,NULL,0,NULL
9/12/2014,Direct Mail,A,83,83,21433.47672,57,14631.32228,42,13979.8205
9/12/2014,Direct Mail,AA,22,22,29362.30176,14,14391.82923,9,13609.59904
9/12/2014,Direct Mail,B,100,100,20509.79491,72,16841.43277,52,16011.23057
9/12/2014,Direct Mail,C,82,82,17963.19558,55,14648.82459,38,14894.34491
9/12/2014,Direct Mail,D,41,41,15487.42716,25,13159.47366,18,12832.62047
9/12/2014,Direct Mail,E,11,11,10453.59522,7,8570.204399,3,6664.445518
9/12/2014,Direct Mail,N/A,734,254,16141.66874,0,NULL,0,NULL
9/12/2014,DirectToSite,A,35,35,23787.8918,23,15373.24469,17,15681.43056
9/12/2014,DirectToSite,AA,24,24,24919.79505,18,11554.91367,17,12034.58626
9/12/2014,DirectToSite,B,41,41,22975.04941,23,19788.27012,17,21051.7029
9/12/2014,DirectToSite,C,48,48,18756.90092,29,12947.82942,17,12411.0347
9/12/2014,DirectToSite,D,38,38,15131.18078,20,11799.41008,13,10999.15399
9/12/2014,DirectToSite,E,16,16,8436.972752,12,6166.152904,9,4332.852016
9/12/2014,DirectToSite,HR,5,5,3599.280344,4,3499.125469,3,3332.222926
9/12/2014,DirectToSite,N/A,755,181,18839.12244,0,NULL,0,NULL
9/12/2014,Email,A,2,2,15992.0045,1,3996.004995,1,3996.004995
9/12/2014,Email,AA,1,1,34965.03596,1,8879.121878,1,8879.121878
9/12/2014,Email,B,2,2,27486.25737,1,1998.002997,1,1998.002997
9/12/2014,Email,E,2,2,6996.502249,2,6996.502249,2,6996.502249
9/12/2014,Email,N/A,20,7,12998.14327,0,NULL,0,NULL
9/12/2014,OC,A,2,2,24987.50675,2,13493.25387,1,11988.01299
9/12/2014,OC,AA,1,1,17982.01898,1,17982.01898,0,NULL
9/12/2014,OC,C,4,4,18245.43889,4,17495.62634,2,10994.50325
9/12/2014,OC,N/A,29,6,9665.055991,0,NULL,0,NULL
9/12/2014,Partner,A,87,87,20319.30669,56,13455.75974,43,12440.08281
9/12/2014,Partner,AA,33,33,25332.56571,25,11619.41526,17,12515.61679
9/12/2014,Partner,B,61,61,22770.11854,32,16120.46502,18,12519.91562
9/12/2014,Partner,C,76,76,17591.8738,53,13014.8488,38,11389.174
9/12/2014,Partner,D,32,32,15405.7686,25,12299.50806,17,10881.7129
9/12/2014,Partner,E,22,22,9317.758329,13,7230.213137,11,6726.661304
9/12/2014,Partner,HR,3,3,3332.222926,2,3998.001499,2,3998.001499
9/12/2014,Partner,N/A,1595,495,18384.81135,0,NULL,0,NULL
9/13/2014,Digital,A,15,15,23931.73795,10,14158.58424,5,13797.24075
9/13/2014,Digital,AA,4,4,26743.31442,3,12995.66844,2,17991.005
9/13/2014,Digital,B,13,13,22459.81086,8,10686.16435,6,11664.72271
9/13/2014,Digital,C,17,17,20822.30463,11,13735.11508,8,14260.71754
9/13/2014,Digital,D,17,17,18645.96206,12,14582.11824,7,13283.81674
9/13/2014,Digital,E,5,5,4799.040392,4,3499.125469,3,3332.222926
9/13/2014,Digital,N/A,184,66,15878.54731,0,NULL,0,NULL
9/13/2014,Direct Mail,A,83,83,23650.31748,51,16239.64709,34,16578.92418
9/13/2014,Direct Mail,AA,17,17,26704.31157,15,16365.57569,13,16729.48242
9/13/2014,Direct Mail,B,73,73,20739.44194,50,15369.69263,33,16044.96836
9/13/2014,Direct Mail,C,72,72,18444.18829,48,15978.8338,29,16275.30089
9/13/2014,Direct Mail,D,16,16,15311.54309,14,12141.98993,10,10898.91021
9/13/2014,Direct Mail,E,9,9,7332.51872,5,6398.720456,4,5998.500625
9/13/2014,Direct Mail,HR,1,1,3996.004995,0,NULL,0,NULL
9/13/2014,Direct Mail,N/A,569,234,16294.80216,0,NULL,0,NULL
9/13/2014,DirectToSite,A,16,16,23761.015,7,14855.02085,4,11747.06348
9/13/2014,DirectToSite,AA,14,14,19220.05578,11,12644.30515,9,14565.04844
9/13/2014,DirectToSite,B,26,26,17972.38572,20,11824.40883,16,11280.54503
9/13/2014,DirectToSite,C,29,29,20944.10541,13,14345.05046,12,15040.41338
9/13/2014,DirectToSite,D,24,24,15166.03479,13,12768.24867,7,10855.5922
9/13/2014,DirectToSite,E,10,10,5999.40016,4,3499.125469,4,3499.125469
9/13/2014,DirectToSite,HR,3,3,7664.112296,1,11988.01299,1,3996.004995
9/13/2014,DirectToSite,N/A,521,131,18053.29731,0,NULL,0,NULL
9/13/2014,Email,A,1,1,34965.03596,0,NULL,0,NULL
9/13/2014,Email,AA,1,1,9990.010989,1,9990.010989,1,9990.010989
9/13/2014,Email,B,1,1,17982.01898,1,9990.010989,1,9990.010989
9/13/2014,Email,C,3,3,19660.11363,1,19980.02098,1,19980.02098
9/13/2014,Email,N/A,9,7,15712.04128,0,NULL,0,NULL
9/13/2014,OC,A,1,1,29970.03097,1,29970.03097,1,29970.03097
9/13/2014,OC,AA,1,1,34965.03596,1,3696.304695,1,3696.304695
9/13/2014,OC,B,1,1,24975.02597,1,6493.507493,1,6493.507493
9/13/2014,OC,E,1,1,3996.004995,0,NULL,0,NULL
9/13/2014,OC,N/A,20,10,15798.42026,0,NULL,0,NULL
9/13/2014,Partner,A,72,72,20624.71356,54,13923.81624,35,13613.89677
9/13/2014,Partner,AA,29,29,28861.07379,19,17379.61165,12,17556.87034
9/13/2014,Partner,B,49,49,20656.72131,31,13731.29902,21,13884.29127
9/13/2014,Partner,C,42,42,16642.46092,28,12810.25681,23,13160.29742
9/13/2014,Partner,D,23,23,16781.87909,14,11534.89044,12,9874.177235
9/13/2014,Partner,E,24,24,7833.007,13,5057.303361,10,4574.542646
9/13/2014,Partner,N/A,1287,452,18701.28385,0,NULL,0,NULL
9/14/2014,Digital,A,8,8,24246.96925,4,16995.75131,4,16995.75131
9/14/2014,Digital,AA,5,5,22595.4811,5,13397.32074,5,13397.32074
9/14/2014,Digital,B,15,15,18998.73348,7,18854.44951,4,23744.06423
9/14/2014,Digital,C,13,13,20459.9647,8,13373.32846,2,19990.0055
9/14/2014,Digital,D,8,8,14248.2191,6,12997.83386,3,16661.1133
9/14/2014,Digital,E,5,5,5598.880424,4,5498.625594,3,6664.445518
9/14/2014,Digital,N/A,190,63,15047.38022,0,NULL,0,NULL
9/14/2014,Direct Mail,A,54,54,20518.13857,40,14229.64428,23,15312.37777
9/14/2014,Direct Mail,AA,12,12,29497.54195,8,15185.60192,8,15210.5988
9/14/2014,Direct Mail,B,43,43,18953.04763,30,13372.8876,17,13834.48038
9/14/2014,Direct Mail,C,45,45,18999.57781,25,14559.41766,18,15054.71924
9/14/2014,Direct Mail,D,18,18,14610.29948,13,13329.74394,9,13142.98422
9/14/2014,Direct Mail,E,6,6,9665.055991,3,11662.77941,3,9996.668111
9/14/2014,Direct Mail,N/A,328,145,17289.53594,0,NULL,0,NULL
9/14/2014,DirectToSite,A,23,23,26824.9207,16,12517.96769,12,11815.68211
9/14/2014,DirectToSite,AA,11,11,23725.11599,9,11387.62371,3,12829.05731
9/14/2014,DirectToSite,B,37,37,24210.15651,22,19512.74947,19,21225.19873
9/14/2014,DirectToSite,C,22,22,19917.27653,13,14537.34336,12,13665.52796
9/14/2014,DirectToSite,D,13,13,15075.76348,8,13123.35971,7,11426.93915
9/14/2014,DirectToSite,E,12,12,6666.111241,6,5499.083653,2,6996.502249
9/14/2014,DirectToSite,HR,1,1,3996.004995,0,NULL,0,NULL
9/14/2014,DirectToSite,N/A,479,100,18372.81628,0,NULL,0,NULL
9/14/2014,Email,AA,1,1,34965.03596,1,3996.004995,1,3996.004995
9/14/2014,Email,C,3,3,24991.66978,3,19326.89137,1,2997.003996
9/14/2014,Email,D,1,1,14985.01598,0,NULL,0,NULL
9/14/2014,Email,E,1,1,3996.004995,0,NULL,0,NULL
9/14/2014,Email,HR,1,1,3996.004995,1,2997.003996,0,NULL
9/14/2014,Email,N/A,18,8,10248.71904,0,NULL,0,NULL
9/14/2014,OC,A,1,1,34965.03596,0,NULL,0,NULL
9/14/2014,OC,B,1,1,24975.02597,1,11988.01299,1,11988.01299
9/14/2014,OC,D,2,2,7996.002499,1,7992.008991,1,7992.008991
9/14/2014,OC,E,1,1,3996.004995,1,3996.004995,1,3996.004995
9/14/2014,OC,N/A,15,5,15796.84083,0,NULL,0,NULL
9/14/2014,Partner,A,70,70,22042.54226,49,13374.2781,36,13353.87909
9/14/2014,Partner,AA,32,32,22218.05572,23,13597.71319,16,13615.4616
9/14/2014,Partner,B,47,47,19935.74607,28,14161.74426,24,14061.91413
9/14/2014,Partner,C,51,51,18744.73052,40,12637.1841,26,12453.36722
9/14/2014,Partner,D,13,13,16152.60372,8,10998.6253,6,9831.694884
9/14/2014,Partner,E,17,17,7646.609082,13,5768.787093,7,6856.163548
9/14/2014,Partner,HR,1,1,3996.004995,1,3996.004995,1,3996.004995
9/14/2014,Partner,N/A,1213,391,18063.89242,0,NULL,0,NULL
9/15/2014,Digital,A,25,25,21959.12168,17,12602.19993,11,11453.50432
9/15/2014,Digital,AA,8,8,20122.48481,7,14212.25553,4,13246.68858
9/15/2014,Digital,B,22,22,22635.3348,14,14098.993,7,14155.12084
9/15/2014,Digital,C,19,19,21051.52366,13,16383.3552,8,14623.17223
9/15/2014,Digital,D,17,17,17822.48109,13,12806.70725,11,14362.33079
9/15/2014,Digital,E,13,13,7845.550419,10,5349.465153,6,5915.680887
9/15/2014,Digital,N/A,314,103,17184.29919,0,NULL,0,NULL
9/15/2014,Direct Mail,A,104,104,21076.72043,71,14608.25905,41,13955.78159
9/15/2014,Direct Mail,AA,40,40,24149.39629,34,15720.12591,27,15110.5515
9/15/2014,Direct Mail,B,124,124,20346.61012,91,16297.62311,64,15477.49255
9/15/2014,Direct Mail,C,107,107,18121.32598,73,14661.44301,54,14518.24968
9/15/2014,Direct Mail,D,44,44,14454.21697,28,11217.45656,22,9708.649652
9/15/2014,Direct Mail,E,12,12,8415.96542,7,6713.32681,4,5498.625594
9/15/2014,Direct Mail,N/A,910,335,16632.78617,0,NULL,0,NULL
9/15/2014,DirectToSite,A,32,32,21072.24621,22,10976.77383,12,14540.45505
9/15/2014,DirectToSite,AA,31,31,20012.2577,25,10379.58486,13,14863.41981
9/15/2014,DirectToSite,B,53,53,21269.41003,35,15525.27074,23,14929.7857
9/15/2014,DirectToSite,C,56,56,19560.36501,39,11566.37012,30,11436.28549
9/15/2014,DirectToSite,D,50,50,16819.66363,32,12187.11918,25,12639.49446
9/15/2014,DirectToSite,E,22,22,5272.48766,13,4768.86401,7,4856.449222
9/15/2014,DirectToSite,HR,1,1,2497.503497,1,2497.503497,1,2497.503497
9/15/2014,DirectToSite,N/A,957,252,15512.57734,0,NULL,0,NULL
9/15/2014,Email,A,5,5,24635.07319,3,20326.55815,1,18981.01998
9/15/2014,Email,AA,1,1,27972.02897,0,NULL,0,NULL
